Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
6.3690495,6.6185193,5.6920996,5.8603754,6.6087217,6.924738,5.8603754,6.379216,6.379216,5.0911684,6.2145634,7.9526596,5.6920996,4.8433046,6.6185193,11.4862,6.638072,5.991594,5.8603754,7.9526596,6.9899354,6.6087217,9.0,5.8048253,6.6185193,6.162207,6.379216,6.9899354,6.9899354,5.0911684
10.636766,10.464798,9.0,9.19939,9.9571085,9.779817,9.19939,9.007196,9.007196,5.2416787,5.6233797,10.799999,9.0,4.8433046,10.464798,9.422101,9.220499,10.233123,10.009036,10.799999,11.792404,9.9571085,9.885262,9.673221,10.464798,10.739832,8.557102,11.792404,11.792404,5.2416787
8.049845,7.8954163,8.350138,8.4042845,8.891344,8.699793,8.4042845,7.771331,7.771331,7.24486,7.2359104,8.707238,8.350138,5.8603754,7.8954163,9.793059,8.427383,9.107359,8.891343,8.707238,8.089993,8.891344,9.346143,8.049845,7.8954163,7.8625183,9.449572,8.089993,8.089993,7.24486
7.92,10.538843,8.699793,10.00256,9.504273,8.287822,10.00256,9.693296,9.693296,5.3517847,7.968939,9.605998,8.699793,6.763786,10.538843,8.891344,7.8954163,7.8625183,11.841756,9.605998,10.1376915,9.504273,9.47012,9.028754,10.538843,9.346143,8.473393,10.1376915,10.1376915,5.3517847
11.457958,7.208994,8.557102,6.28713,8.28,8.39657,6.28713,7.6367526,7.6367526,7.42159,11.384198,9.290511,8.557102,6.3690495,7.208994,9.686609,6.618519,11.119281,7.127636,9.290511,9.107359,8.28,6.3690495,7.386582,7.208994,8.891343,9.007196,9.107359,9.107359,7.42159
10.829959,8.891344,7.928178,13.441071,8.766573,8.905908,13.441071,11.609651,11.609651,7.9932966,7.6367526,10.239453,7.928178,6.193674,8.891344,11.165805,8.891343,9.360001,14.118243,10.239453,10.24578,8.766573,6.28713,11.440979,8.891344,9.83268,9.904906,10.24578,10.24578,7.9932966
11.269782,8.089993,7.928177,11.269782,7.729527,7.653705,11.269782,8.654987,8.654987,5.1919937,7.69592,8.14587,7.928177,7.2805495,8.089993,11.808878,8.557102,11.525623,10.587918,8.14587,8.766573,7.729527,10.086427,8.766573,8.089993,8.913181,11.043261,8.766573,8.766573,5.1919937
9.107359,9.0,7.968939,7.42159,9.028754,6.130579,7.42159,6.9899354,6.9899354,4.452954,5.4477882,6.519877,7.968939,5.1165614,9.0,8.891344,8.287822,10.086427,6.792466,6.519877,8.350138,9.028754,9.290511,8.714677,9.0,7.8954163,7.0911775,8.350138,8.350138,4.452954
12.144331,12.10157,7.968939,12.181624,10.636766,9.0,12.181624,10.144082,10.144082,5.991594,5.4119864,9.826088,7.968939,3.7585104,12.10157,11.090103,10.086427,10.703569,12.031756,9.826088,12.313893,10.636766,8.557102,10.464797,12.10157,10.105681,11.165805,12.313893,12.313893,5.991594
7.7879906,6.0347,7.0911775,6.618519,7.628263,6.618519,6.618519,8.12197,8.12197,6.489992,8.473393,5.506941,7.0911775,5.0911684,6.0347,7.289444,5.5887027,10.195057,6.1094027,5.506941,5.937272,7.628263,4.8965297,6.9153743,6.0347,6.0347,6.1305785,5.937272,5.937272,6.489992
6.924738,7.771331,6.0347,6.0347,6.830519,8.373386,6.0347,5.991594,5.991594,4.198285,6.2145634,8.225035,6.0347,5.4119864,7.771331,10.739832,7.2359104,6.9899354,5.3999996,8.225035,8.64,6.830519,9.6932955,5.771239,7.771331,8.699793,6.638072,8.64,8.64,4.198285
8.4963045,9.028754,7.5170207,12.0694,8.4963045,10.233123,12.0694,7.8954163,7.8954163,5.4477882,7.072878,9.178235,7.5170207,4.8433046,9.028754,7.386582,11.592895,7.7043357,13.493999,9.178235,10.787993,8.4963045,6.638072,12.24,9.028754,10.086427,9.504272,10.787993,10.787993,5.4477882
8.669949,9.605998,10.239453,7.8625183,11.113451,5.2416787,7.8625183,10.24578,10.24578,7.072878,6.12,6.151683,10.239453,4.3349743,9.605998,9.885262,7.6367526,8.647496,8.049845,6.151683,9.0645685,11.113451,9.028754,7.072878,9.605998,7.8954163,8.64,9.0645685,9.0645685,7.072878
12.904882,5.4119864,6.439876,7.7879906,5.634891,6.638072,7.7879906,6.1305785,6.1305785,6.87779,10.041354,7.342588,6.439876,6.439876,5.4119864,11.808878,6.87779,9.826088,7.24486,7.342588,6.725354,5.634891,8.714677,7.2,5.4119864,9.220499,10.97262,6.725354,6.725354,6.87779
10.028439,8.905908,9.3876505,11.901798,9.114471,9.826088,11.901798,10.853866,10.853866,7.729527,8.942214,10.538843,9.3876505,8.669949,8.905908,10.948973,13.217443,9.605998,13.450708,10.538843,10.483357,9.114471,9.028754,13.237039,8.905908,11.013882,12.287555,10.483357,10.483357,7.729527
10.538843,6.924738,6.28713,5.3999996,5.8048253,7.172949,5.3999996,6.3690495,6.3690495,5.6920996,6.792466,8.12197,6.28713,5.00128,6.924738,15.021105,4.73506,12.7279215,6.0347,8.12197,7.9526596,5.8048253,10.24578,5.04,6.924738,9.659814,7.072878,7.9526596,7.9526596,5.6920996
